"SubjectID" "ActivityName" "AverageOfBodyAcceleration-ThroughTime-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-X-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Y-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Z-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfGravityAcceleration-ThroughTime-Magnitude-Mean" "AverageOfGravityAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-X-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Y-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Z-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-StandardDeviation"
2 "WALKING_DOWNSTAIRS" 0.273863286818182 -0.0193609249590909 -0.108903027704545 -0.921657850886364 -0.871406983181818 -0.903736484545455 0.624458647954545 -0.0338036239852273 0.244567587902273 -0.989832998863636 -0.982861149090909 -0.980286605909091 0.0917907134306818 -0.00468706784318182 0.00309544953045455 -0.914431048977273 -0.895441354568182 -0.934991837272727 -0.0179846484090909 -0.0882423361818182 0.0794235010681818 -0.938148506590909 -0.937632567727273 -0.906858436136364 -0.0828854798636364 -0.0396162414545455 -0.0556091844545455 -0.936195903181818 -0.959000603863636 -0.935274155909091 -0.901636517570455 -0.898001786818182 -0.901636517570455 -0.898001786818182 -0.916338239113636 -0.900039496659091 -0.911559458272727 -0.928245415909091 -0.951729236590909 -0.949919577954545 -0.912195285681818 -0.875702074036364 -0.909518873659091 -0.925935937681818 -0.876987424545455 -0.907861066409091 -0.912722626354545 -0.896144131845454 -0.9273755825 -0.924408807045455 -0.902258629704545 -0.941288430454545 -0.923036696590909 -0.938469205 -0.909235145909091 -0.943285321363636 -0.937690678636364 -0.915632742727273 -0.894968593181818 -0.915062466772727 -0.898825156340909 -0.901419014659091 -0.935103249545455 -0.936342558863636 -0.951207469090909 -0.951521375909091
2 "WALKING_UPSTAIRS" 0.258719598703704 -0.0186421596707407 -0.112152695259259 -0.47705549712963 -0.222485673833333 -0.469162520125926 0.72684099462963 -0.215169248398148 0.0997271189018518 -0.958325264259259 -0.958628188333333 -0.943565782777778 0.0788137252037037 0.0390404229181482 -0.0123734029907407 -0.412354828788889 -0.313535403787037 -0.673534270740741 -0.0451875130925926 -0.0662489356555555 0.0636468282407407 -0.611519725 -0.615595474074074 -0.510390290092593 -0.063935349762963 -0.0542146568944444 -0.0330172587703704 -0.561653814888889 -0.696781260925926 -0.568074552314815 -0.3805511485 -0.41778086437037 -0.3805511485 -0.41778086437037 -0.456210447342593 -0.34354627237963 -0.479234391757963 -0.558036523537037 -0.657876296666667 -0.638833851648148 -0.432744425062963 -0.237107087277778 -0.526155051444444 -0.49698409887037 -0.266890140203704 -0.4822115495 -0.415626290092593 -0.340277166611111 -0.639844037833333 -0.463608069981481 -0.33291920737037 -0.706368928333333 -0.516549226355556 -0.617628676907407 -0.474129259092593 -0.643304767037037 -0.620127875925926 -0.573093316851852 -0.362780462685185 -0.543662603962963 -0.341265829874074 -0.351712669803704 -0.589491462740741 -0.617862547777778 -0.656235245314815 -0.643768057851852
3 "LAYING" 0.350524910461538 -0.0195841026763077 -0.106135375048031 -0.322636324538462 -0.121171577941538 -0.430642167584615 0.864013309692308 -0.227471560184615 -0.0848544095538462 -0.949527113076923 -0.923617163230769 -0.899195598923077 0.0181928548521538 -0.0273786509015385 -0.0570133731444615 -0.339084452061538 -0.242353387369231 -0.657452320769231 -0.0376783737 -0.0742037911230769 0.0736924983255385 -0.482669322861538 -0.613649913230769 -0.52430219 -0.115741904678462 -0.0468418608507692 -0.00740187054 -0.457676867723077 -0.731488452153846 -0.5426947322 -0.245924400153846 -0.282803129106154 -0.245924400153846 -0.282803129106154 -0.382650694230769 -0.311328679224615 -0.395754327123077 -0.433971982030769 -0.621719271384615 -0.662441707384615 -0.310891193696923 -0.141335040063077 -0.489492484769231 -0.329336749552308 -0.169292085593846 -0.446465278753846 -0.354345663307692 -0.2826992064 -0.62523943 -0.383779844123077 -0.250932686265185 -0.688547639384615 -0.376828210138462 -0.624824899846154 -0.437895872030769 -0.519197149092308 -0.611270982923077 -0.600953129538462 -0.248297866138462 -0.416946203169231 -0.303318549304615 -0.329368966676308 -0.502199253895385 -0.490359197129231 -0.667905172 -0.679967348307692
3 "SITTING" 0.277975619142857 -0.0166728751028571 -0.108719594114286 -0.826391247714286 -0.767911105085714 -0.845324136857143 0.734669253142857 0.0612385761051429 0.0889547676285714 -0.988895884 -0.976923936285714 -0.964213315142857 0.0807169770571429 -0.00431331712 0.0103259327988571 -0.8224660796 -0.7878943758 -0.896206671428571 -0.0198037547142857 -0.0769621832 0.0908205300942857 -0.855244742571429 -0.895919166857143 -0.864939001142857 -0.1088062042 -0.0259037778571429 -0.0555990051391429 -0.846812589285714 -0.927349410285714 -0.880845300857143 -0.802602434857143 -0.814083558 -0.802602434857143 -0.814083558 -0.829648721428571 -0.8100560612 -0.835914795428571 -0.845592151142857 -0.896932059142857 -0.909219058 -0.832127970657143 -0.777324212 -0.861291667142857 -0.824685106857143 -0.777622077165714 -0.848294150571429 -0.830053827971429 -0.802130640628571 -0.890986312571429 -0.830535075302857 -0.787159679565714 -0.900366204 -0.823887135371429 -0.899819834285714 -0.85114502588 -0.865593435714286 -0.894547108571429 -0.882545556571429 -0.807649756371429 -0.846511712 -0.8080268004 -0.814759865142857 -0.864671699028571 -0.860181504285714 -0.912734270285714 -0.912331671714286
3 "STANDING" 0.288122891551724 -0.0147679532124138 -0.111246567351724 -0.746402894844828 -0.620736840984483 -0.750498944758621 0.597130248275862 0.02739888745 0.10605672212069 -0.978351243793103 -0.961787319137931 -0.939242311551724 0.0732894961758621 -0.0101218326886207 -0.0109734585327586 -0.758535450344828 -0.683304857258621 -0.857446069482759 -0.0245938768310345 -0.0728659936724138 0.086613169 -0.784312115086207 -0.831776100862069 -0.795567087586207 -0.0903199647931034 -0.0385736062931034 -0.0450899536224138 -0.770829462103448 -0.895782125517241 -0.833397988793103 -0.695654338189655 -0.715631472103448 -0.695654338189655 -0.715631472103448 -0.760185673103448 -0.731484169413793 -0.743722246034483 -0.768460887034483 -0.852533420172414 -0.860895775 -0.761042637362069 -0.653511163313793 -0.78837035862069 -0.741738066724138 -0.628323036941379 -0.750359587758621 -0.765493024137931 -0.706887787158448 -0.845230425517241 -0.773112324310345 -0.679657858531034 -0.868522753103448 -0.740945405431034 -0.844313859482759 -0.779636372586207 -0.799758866172414 -0.826485537241379 -0.820527088793103 -0.717600008517241 -0.758847055308621 -0.734874991827586 -0.72984465537931 -0.803009149310345 -0.787345226155172 -0.867063746034483 -0.86360208362069
3 "WALKING" 0.187261878295082 -0.0146073471785246 -0.101179547013115 -0.354156606639344 -0.129644837411475 -0.42541133442623 0.871808925409836 -0.218541967967213 -0.0775212766245902 -0.931939175245902 -0.886831340327869 -0.884654843606557 0.127687011813607 0.0494204611311475 0.0339240753885246 -0.400457702868852 -0.278688470406557 -0.668900333770492 -0.0180912406311475 -0.0602822930508197 0.0746571119344262 -0.516908797945902 -0.609477213934426 -0.525606989672131 -0.0864694247934426 -0.0269532123819672 -0.074011247477541 -0.50785771304918 -0.740684953770492 -0.567357830163934 -0.253379406091639 -0.314208873059016 -0.253379406091639 -0.314208873059016 -0.425301982967213 -0.3604165065 -0.419153691459016 -0.494490040540984 -0.646818830327869 -0.682693793606557 -0.362177017196721 -0.166282547377049 -0.51013002295082 -0.353044355247541 -0.168132782372131 -0.427767774262295 -0.416805639622951 -0.317201368485246 -0.643221870655738 -0.438198499213115 -0.286730210893443 -0.693125042786885 -0.429434099647541 -0.629667931967213 -0.450476488852459 -0.547912671844262 -0.601732014098361 -0.597948495737705 -0.292881932303279 -0.436518825245902 -0.347743359885246 -0.384438581957377 -0.553326574754098 -0.544736791262295 -0.689974138852459 -0.696851118688525
3 "WALKING_DOWNSTAIRS" 0.273847626923077 -0.0206963862938462 -0.107619523692308 -0.899425273384615 -0.830726917693846 -0.874948015692308 0.525387411384615 0.204689160327692 0.189266331230769 -0.987901437230769 -0.979625011230769 -0.961451241538462 0.0663585466246154 0.02477851872 0.0167289025130692 -0.896726529384615 -0.855151011246154 -0.930887918615385 -0.0111621961346154 -0.0847741034984615 0.08156715102 -0.889804582461538 -0.911918234769231 -0.888657674153846 -0.0968592167076923 -0.0352919804384615 -0.07279581934 -0.898914674153846 -0.946890728307692 -0.926130274 -0.868242523230769 -0.872534596923077 -0.868242523230769 -0.872534596923077 -0.894917210615385 -0.878622439446154 -0.870213564307692 -0.871576119815385 -0.931848488 -0.935040732307692 -0.897307584923077 -0.839879444753846 -0.897441297384615 -0.900719730307692 -0.836577270872308 -0.873470625692308 -0.898872817846154 -0.863558392953846 -0.925649728769231 -0.903913669538462 -0.856108709227846 -0.934948044307692 -0.873272557292308 -0.919858327846154 -0.886296676461538 -0.895894560307692 -0.908468416923077 -0.900137513846154 -0.874137900615385 -0.891384098153846 -0.880844662184615 -0.876231464307692 -0.896513494769231 -0.878475458276923 -0.938029617076923 -0.935721128769231
3 "WALKING_UPSTAIRS" 0.259504026491228 -0.0199920544280702 -0.105096143368421 -0.69002490977193 -0.544281863235088 -0.683466414736842 0.658356577368421 0.03847886003 0.0890754166315789 -0.972371163859649 -0.95286055754386 -0.929227906666667 0.0626035481052632 0.0495692364719298 0.0113075386601754 -0.687075018368421 -0.604622445961403 -0.812534148596491 -0.0364167244824561 -0.0776296481824561 0.117758088789474 -0.741798237719298 -0.776321747368421 -0.73006455245614 -0.0995005137017544 -0.0627870079105263 -0.0611133399982456 -0.729064456315789 -0.85364897245614 -0.774098188947368 -0.626578651192983 -0.655165030245614 -0.626578651192983 -0.655165030245614 -0.694708790175439 -0.650897850070175 -0.685350793859649 -0.713097077070175 -0.80852467245614 -0.821284615087719 -0.692708442940351 -0.562715565526316 -0.727081792280702 -0.690234152842105 -0.563892533894737 -0.68574569754386 -0.700260661052632 -0.629049665263158 -0.802849923157895 -0.70149813631579 -0.605092566754386 -0.820874873508772 -0.696358056666667 -0.79028751245614 -0.704560855789474 -0.757682627368421 -0.770461037368421 -0.764361594912281 -0.644779053596491 -0.715790667368421 -0.651470659877193 -0.653897072649123 -0.753141427192982 -0.737432698070175 -0.833852185087719 -0.818823832982456
4 "LAYING" 0.340399772295082 -0.00662792779360656 -0.110156525688525 -0.321025390147541 -0.231626833459672 -0.548624374918033 0.836019877213115 -0.036731555657377 0.142792702737705 -0.940207294590164 -0.904290074590164 -0.912277235737705 0.0337475843983607 -0.0388921280327869 -0.00272185401295082 -0.385837609095246 -0.342015904385246 -0.750950336065574 -0.031489288974918 -0.0774093843278689 0.0935938769672131 -0.541033345180328 -0.698053078360656 -0.563228857377049 -0.17312115304918 -0.0170230040868852 -0.0911129464918033 -0.555876577213115 -0.849157148688525 -0.572781125032787 -0.274086556398361 -0.335331164360656 -0.274086556398361 -0.335331164360656 -0.437146571114754 -0.427773194836066 -0.462277256327869 -0.544531424967213 -0.70583381 -0.747142281803279 -0.371614296803279 -0.253001165257377 -0.615427123770492 -0.303938026077869 -0.27374552247377 -0.550642890983607 -0.420693837004918 -0.372186418291148 -0.723149955081967 -0.405764586262295 -0.354598137737705 -0.777974165245902 -0.437140386373771 -0.742480736885246 -0.49134433995082 -0.575947509081967 -0.677823905901639 -0.633555622131148 -0.333634117914754 -0.444634896639344 -0.40238512462459 -0.467429234262295 -0.596964910819672 -0.590258571639344 -0.739610939016393 -0.776272069836066
4 "SITTING" 0.277775685789474 -0.0179864807105263 -0.110628412815789 -0.939763107894737 -0.879160173473684 -0.937637949473684 0.320305828421053 0.427710946731579 0.2386062815 -0.994087872631579 -0.979928327894737 -0.979604251842105 0.0698389239210526 0.0107653367315789 -0.00339349513657895 -0.937855729473684 -0.900265948142105 -0.967019293157895 -0.035017211868421 -0.0786072965763158 0.0837767637894737 -0.935612915789474 -0.942028953157895 -0.938776998157895 -0.0924227234578947 -0.0435496997105263 -0.0610866319473684 -0.943018985263158 -0.977118237368421 -0.956417812631579 -0.916127536578947 -0.928141369473684 -0.916127536578947 -0.928141369473684 -0.933678226052632 -0.928500827368421 -0.920115985263158 -0.930649516578947 -0.963827412368421 -0.968155395789474 -0.943115489736842 -0.887355757736842 -0.949225217105263 -0.938674342368421 -0.88239466031579 -0.935744197105263 -0.940111305526316 -0.904929287105263 -0.962457107368421 -0.941127700526316 -0.901993538157895 -0.970268695263158 -0.927247791842105 -0.956935571052632 -0.936486611315789 -0.938693991315789 -0.935026105263158 -0.945317142368421 -0.92689069868421 -0.939842723421053 -0.925244182631579 -0.932291074473684 -0.943387545 -0.934382728421053 -0.966728551842105 -0.972355906052632
4 "STANDING" 0.285773724615385 -0.0229949524553846 -0.119814706646154 -0.780725124353846 -0.669857593833846 -0.810762363230769 0.659389123538462 0.176014791341785 0.184892723984615 -0.984167555846154 -0.961883288 -0.954362556 0.0809625417538462 0.00715792730046154 -0.00323744795261539 -0.769721483630769 -0.725353327384615 -0.906014169076923 -0.0210124029876923 -0.0830398326692308 0.0998462530138462 -0.8012024108 -0.859887309846154 -0.826240156 -0.119378747107692 -0.0305153504923077 -0.062414747826 -0.824815824615385 -0.935061305692308 -0.855169446461538 -0.733482995353846 -0.775636000769231 -0.733482995353846 -0.775636000769231 -0.782231928 -0.774056394307692 -0.772870277538461 -0.810607353538462 -0.887585719384615 -0.903140910307692 -0.786158080461538 -0.693331786861538 -0.846842061230769 -0.779449424107692 -0.679087007624615 -0.806655441846154 -0.786316297815385 -0.740960421076923 -0.895085229230769 -0.773954347538461 -0.727462810153846 -0.915717549384615 -0.767086591123077 -0.883889052461538 -0.809306198461539 -0.813266003061539 -0.848622815538462 -0.848848471230769 -0.767434212923077 -0.816233516615385 -0.772166349384615 -0.778173242769231 -0.839053597230769 -0.824925503538462 -0.900173467076923 -0.914216336923077
4 "WALKING" 0.183610463586957 -0.0130985225496522 -0.0905041240869565 -0.258742706804348 -0.224406541478261 -0.503040137608696 0.834411347608696 -0.0213618511369565 0.135932617782609 -0.888318625217391 -0.87736117376087 -0.899515050326087 0.140965822956522 0.0155046289434783 0.00230704278695652 -0.39867966476087 -0.32589555473913 -0.733079267391304 -0.0225981172043478 -0.0643865374326087 0.129699959447826 -0.506000754782609 -0.673239241956522 -0.545420761086956 -0.056910852526087 -0.0598240124304348 -0.0221330461232609 -0.546400243478261 -0.849749738913044 -0.561631459130435 -0.233302938621739 -0.255281777173913 -0.233302938621739 -0.255281777173913 -0.435108902905 -0.42677694923913 -0.40727474173913 -0.531133147608696 -0.702161241304348 -0.741510201086957 -0.309364856434783 -0.219366840258696 -0.581642146304348 -0.241684288469565 -0.279722853619783 -0.502693624347826 -0.41525666376087 -0.34337039023913 -0.698467249130435 -0.436338377717391 -0.354394986093478 -0.767478015652174 -0.408649829717391 -0.738121396086956 -0.465951211304348 -0.538933934130435 -0.643823630434783 -0.620893009130435 -0.270935479804348 -0.367963124586957 -0.398320544673913 -0.470394327891304 -0.582710066521739 -0.578638359130435 -0.727668657173913 -0.780445329782609
4 "WALKING_DOWNSTAIRS" 0.273997486382979 -0.014109354776383 -0.107957734042553 -0.848437504042553 -0.761761908893617 -0.851050212978723 0.689714413191489 0.1759610623 0.164622492702128 -0.990096539787234 -0.964667831489362 -0.956009269361702 0.0755610749574468 0.0154967103167447 -0.0155280857548936 -0.847963738744681 -0.818176931914894 -0.926909635957447 -0.0285452658404255 -0.0792876417446809 0.0832923927021277 -0.857296614680851 -0.899654266382979 -0.855557560425532 -0.110572195851064 -0.0323871666808511 -0.0497118455842553 -0.87332508 -0.953195004680851 -0.891483386170213 -0.80838668893617 -0.823241404276596 -0.80838668893617 -0.823241404276596 -0.853429354468085 -0.851182453276596 -0.836919037021277 -0.846438579787234 -0.919302469574468 -0.92711209893617 -0.85992178687234 -0.778421359276596 -0.874717196170213 -0.844763663404255 -0.76848739813617 -0.849892675744681 -0.858205599595745 -0.824885873617021 -0.917054898723404 -0.851449875638298 -0.823948461234043 -0.935586416382979 -0.829888303404255 -0.915939695319149 -0.851494691680851 -0.86695706893617 -0.892078292765957 -0.87134507893617 -0.823599786808511 -0.851218145957447 -0.843301522106383 -0.862520450212766 -0.872709868085106 -0.856111540425532 -0.925386792340426 -0.934594335531915
4 "WALKING_UPSTAIRS" 0.2616154815 -0.0141008583941667 -0.102261777883333 -0.56721184205 -0.407400617889167 -0.66623514 0.786022804 0.0491755279804783 0.1373986005 -0.977664217333333 -0.9634956475 -0.953455316666667 0.08314957235 0.01950440388905 -0.0201393852266667 -0.5482893132 -0.491358034926667 -0.810182507666667 -0.0362683315066667 -0.086004155925 0.0846458782666667 -0.635660246666667 -0.758616059333333 -0.6870660625 -0.0757423045083333 -0.0623777181783333 -0.0505785619 -0.665068010666667 -0.8749434115 -0.710478533333333 -0.5014484374 -0.595034114 -0.5014484374 -0.595034114 -0.581198215283333 -0.56416770925 -0.60957592956 -0.642513131333333 -0.780044244333333 -0.814230300666667 -0.58462298085 -0.429895381856667 -0.714767287166667 -0.562139052333333 -0.43552357965 -0.667153997 -0.579278883316667 -0.515331952083333 -0.791282720166667 -0.557232349821667 -0.50055020805 -0.8277972395 -0.565205606263333 -0.791396872833333 -0.648225515333333 -0.6598514875 -0.743207970666667 -0.7318167085 -0.5706017385 -0.674985615983333 -0.55745873115 -0.576408746 -0.695786537683333 -0.670712957166667 -0.809682706333333 -0.8341517395
5 "LAYING" 0.356935099859155 -0.00862301026356338 -0.105208966859155 -0.1466731448 -0.0123223479633803 -0.438019950985916 0.808546639577465 -0.0309834794915493 0.0374792532804225 -0.945483909577465 -0.914638905211268 -0.925056323943662 0.0570930393661972 -0.0759914789549296 -0.00825110305591549 -0.277617890002817 -0.184046353674648 -0.652357213661972 0.00674369421690141 -0.0967643479239437 0.0955600023323944 -0.530748795901408 -0.530393942816901 -0.362722601309859 -0.147432108432394 -0.0537345464809859 -0.057948987771831 -0.446409691323944 -0.637566047464789 -0.282014816778873 -0.090791670384507 -0.189396622915493 -0.090791670384507 -0.189396622915493 -0.308009087140845 -0.319315213240845 -0.36154424624507 -0.477284107026761 -0.518057849577465 -0.579906068028169 -0.232464408239437 -0.0832452943535211 -0.512741523098592 -0.117328789 -0.0405810850450704 -0.445772197887324 -0.331042276230986 -0.264418402450704 -0.628400631408451 -0.287043139619718 -0.151824241171831 -0.674575996197183 -0.393007923222535 -0.546359215492958 -0.24846759743662 -0.575586772676056 -0.526160374225352 -0.465068156338028 -0.209739170211268 -0.308857586576056 -0.291361323138592 -0.362933599992958 -0.486372303935211 -0.564942209295775 -0.599456867605634 -0.586710068169014
5 "SITTING" 0.278188307916667 -0.0145355760214583 -0.10829031155625 -0.905418550833333 -0.871082333458333 -0.893061698958333 0.548439712291667 0.2796371402125 0.150305952883333 -0.992951655208333 -0.984138836875 -0.973520116458333 0.0756649630625 0.0177407509729167 -0.004328635426375 -0.9141078285 -0.8938177653125 -0.944101787916667 -0.0246298359416667 -0.0767951470625 0.0887854638 -0.933166480833333 -0.916209990208333 -0.903595151875 -0.0956323468333333 -0.0430130765979167 -0.0513787436875 -0.927067639375 -0.943959271458333 -0.907496519247917 -0.8868372599375 -0.882572741875 -0.8868372599375 -0.882572741875 -0.915550845770833 -0.907168917666667 -0.910337653958333 -0.901749838333333 -0.935614931666667 -0.934196674166667 -0.914942945125 -0.879458198147917 -0.916648041041667 -0.902386849064583 -0.874431179370833 -0.889034205625 -0.919257716083333 -0.902671270104167 -0.939636040416667 -0.916587660625 -0.891439485395833 -0.947084395833333 -0.914973909375 -0.926683501875 -0.891507044030625 -0.939121902708333 -0.911304574791667 -0.916807195833333 -0.888931459229167 -0.897164108979167 -0.9052906820625 -0.909066300729167 -0.91217540125 -0.912216077083333 -0.93868047 -0.933031654791667
5 "STANDING" 0.2863987404 -0.01539389107 -0.11841841408 -0.7619715591 -0.633830065238 -0.7856821384 0.6838077364 0.158801937956 0.123485608896 -0.9836402274 -0.9629434426 -0.9555280464 0.0776890147 0.027224446732 -0.0043977622886 -0.7826108448 -0.70833036326 -0.8766387286 -0.0254281582086 -0.092777698342 0.064560329 -0.8194747102 -0.822514414 -0.7497896952 -0.099272355676 -0.034378951961 -0.050305436174 -0.8000121366 -0.8699145648 -0.74393647134 -0.705423997332 -0.74910661254 -0.705423997332 -0.74910661254 -0.7763675676 -0.77293570312 -0.7594870454 -0.7909612968 -0.8315954142 -0.8396479342 -0.77877472274 -0.660491801716 -0.8191392344 -0.7568928888 -0.64393749308 -0.785144794 -0.79827213618 -0.7315996838708 -0.8666858452 -0.7861299334 -0.702788889824 -0.88515852 -0.7835338666 -0.833613663 -0.716488114824 -0.8318719276 -0.8181874288 -0.7857159734 -0.74955199506 -0.78835634774 -0.76956689788 -0.778812916 -0.8065812392 -0.8178305594 -0.854119118 -0.8340489868
5 "WALKING" 0.190060850018868 -0.0267578992588679 -0.104342669132075 -0.138502909745283 0.00959560003773585 -0.432095291943396 0.871532566981132 -0.0641195399113208 0.0228310656971151 -0.930084257358491 -0.882932321716981 -0.927134757169811 0.121905460369811 0.0616629007150943 0.0273947345358491 -0.270642841454717 -0.17386541985283 -0.636291223773585 -0.076438314375283 -0.0525250335113208 0.0853928160735849 -0.519946573018868 -0.513448411509434 -0.359390026603774 -0.0961118151886792 -0.0702554877849057 -0.0407571638811321 -0.422184467113208 -0.614583809245283 -0.268878466264151 -0.075518860959434 -0.200071653490566 -0.075518860959434 -0.200071653490566 -0.299630268433962 -0.303380925850943 -0.326948330075472 -0.469276099962264 -0.501808489811321 -0.546117494528302 -0.202475489283019 -0.0432444761150943 -0.497125276981132 -0.11576199545283 -0.0285215490962264 -0.443808206150943 -0.313784441737736 -0.24141649534717 -0.608020883396226 -0.291070935641509 -0.155880127846792 -0.663142350754717 -0.386526957109434 -0.522971206603774 -0.225395949583019 -0.563724448679245 -0.513027502641509 -0.470083996415094 -0.202773871490566 -0.326282851522642 -0.271572793726415 -0.352445485575472 -0.473834950943396 -0.561312846037736 -0.570424803018868 -0.549450260377358
5 "WALKING_DOWNSTAIRS" 0.274704675641026 -0.0160443357384615 -0.103130181102564 -0.905272229153846 -0.859557283076923 -0.910983313846154 0.472384123589744 0.319411019602564 0.170552836974359 -0.992007036410256 -0.979261836666667 -0.976374988717949 0.072276698051282 0.0003476452 -0.0130524389535897 -0.914651577435897 -0.892569491794872 -0.958069860512821 0.00493586935641026 -0.0903212783589744 0.0905550286153846 -0.909823377435897 -0.932172731282051 -0.906157877948718 -0.0947361841538462 -0.0444981229230769 -0.0635409456153846 -0.922650693846154 -0.956664737948718 -0.916884774615385 -0.885264488358974 -0.889480283076923 -0.885264488358974 -0.889480283076923 -0.915501560846154 -0.918698695384615 -0.893517003333333 -0.881525526923077 -0.93990004948718 -0.949525461538462 -0.916241092564103 -0.873925997564103 -0.932650186923077 -0.901705771897436 -0.86148561025641 -0.906649221025641 -0.920940642333333 -0.901389317564103 -0.953719673846154 -0.915730535128205 -0.890314838205128 -0.960972571025641 -0.90264291 -0.940885368461538 -0.898119289230769 -0.914402355897436 -0.928330674871795 -0.918186966410256 -0.892036666410256 -0.904858988974359 -0.912926772307692 -0.926359681282051 -0.912395356923077 -0.885843767435897 -0.949331410512821 -0.953202914358974
